상가업소번호,상호명,지점명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,시군구명,행정동코드,행정동명,법정동명,도로명주소,경도,위도
MA0101202309A0040343,경주디올풀빌라,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 물천안길 174-35,129.2963057,35.8769815
MA0101202309A0083078,하루필름경주황리단길,2호점,과학·기술,사진 촬영,사진촬영업,그 외 기타 달리 분류되지 않은 개인 서비스업,경주시,47130570,황남동,황남동,경상북도 경주시 포석로 1065,129.2093701,35.83611053
MA0101202308A0010104,나래공작소,,교육,기타 교육,기타 기술/직업 훈련학원,기타 기술 및 직업 훈련학원,경주시,47130330,내남면,내남면,경상북도 경주시 내남면 틈수골길 1-3,129.2063525,35.76026143
MA0101202308A0006501,물천리1044,,숙박,일반 숙박,펜션,민박업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 목실길 36-3,129.2726909,35.87154712
MA0101202309A0077245,서화담,,소매,장식품 소매,예술품 소매업,예술품 및 골동품 소매업,경주시,47130590,선도동,충효동,경상북도 경주시 충효중앙길 28,129.1877566,35.84246206
MA0101202307A0073008,앙코르스타77,,음식,동남아시아,베트남식 전문,기타 외국식 음식점업,경주시,47130259,외동읍,외동읍,경상북도 경주시 외동읍 산업로 1885-47,129.3296428,35.6808429
MA0101202309A0082171,국제당구장,,예술·스포츠,스포츠 서비스,당구장,당구장 운영업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포로7길 7,129.5016751,35.80433084
MA0101202309A0038587,착한옷가게,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130605,월성동,구황동,경상북도 경주시 밝은마을길 19-15,129.2325271,35.83126728
MA0101202307A0039212,나정에가면,,음식,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 동해안로 1862,129.4944416,35.77462231
MA0101202309A0048455,보문닭강정,,음식,기타 간이,치킨,치킨 전문점,경주시,47130660,보덕동,신평동,경상북도 경주시 보문로 424-34,129.2836319,35.84312832
MA0101202308A0058582,슈가PC,,예술·스포츠,유원지·오락,PC방,컴퓨터 게임방 운영업,경주시,47130630,동천동,동천동,경상북도 경주시 탈해로47번길 18,129.2279303,35.85126564
MA0101202308A0019837,막창에소주한잔,,음식,한식,곱창 전골/구이,한식 일반 음식점업,경주시,47130630,동천동,동천동,경상북도 경주시 양정로218번길 21,129.2264697,35.85206762
MA0101202308A0021595,라온,,과학·기술,전문 디자인,제품 디자인업,제품 디자인업,경주시,47130530,황오동,노동동,경상북도 경주시 계림로 107,129.213326,35.8438768
MA0101202309A0062163,아쿠아워시경주,노서동점,수리·개인,세탁,세탁소,가정용 세탁업,경주시,47130530,황오동,노서동,경상북도 경주시 태종로711번길 13,129.2058583,35.83995947
MA0101202309A0072420,태윤연가,,숙박,일반 숙박,펜션,민박업,경주시,47130650,불국동,진현동,경상북도 경주시 진티5길 17-26,129.3393293,35.77984075
MA0101202307A0002586,아셉오어,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130259,외동읍,외동읍,경상북도 경주시 외동읍 신계상신길 75-17,129.3328196,35.77162374
MA0101202307A0030055,별빛여정펜션,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130660,보덕동,북군동,경상북도 경주시 북군길 63,129.2629113,35.85620705
MA0101202309A0089051,경주장,,숙박,일반 숙박,여관/모텔,여관업,경주시,47130530,황오동,황오동,경상북도 경주시 태종로 801,129.2154037,35.84138765
MA0101202308A0024302,워니유니가,,숙박,일반 숙박,펜션,민박업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 경감로 2643-6,129.4603937,35.78985727
MA0101202309A0000854,기성테크,,시설관리·임대,고용 알선,임시/일용 인력 공급업,임시 및 일용 인력 공급업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 천강로 920-70,129.2934598,35.96477711
MA0101202309A0029173,경주라썸,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130660,보덕동,북군동,경상북도 경주시 북군길 124,129.2602033,35.85984415
MA0101202309A0006789,신라마실C,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130650,불국동,진현동,경상북도 경주시 진티길 5-16,129.3287643,35.7834518
MA0101202309A0033392,메종드떼뜨byC,,수리·개인,이용·미용,미용실,두발 미용업,경주시,47130530,황오동,노동동,경상북도 경주시 동성로 117,129.2131675,35.8433481
MA0101202309A0005541,커플릭스경주점,,음식,동남아시아,베트남식 전문,기타 외국식 음식점업,경주시,47130621,황성동,황성동,경상북도 경주시 원지길12번길 39,129.2202884,35.86535527
MA0101202309A0043378,핑크레몬,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130550,성건동,성건동,경상북도 경주시 금성로 295,129.2067435,35.84395286
MA0101202309A0061293,라연재,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130605,월성동,교동,경상북도 경주시 천원2길 35-11,129.2164254,35.82560953
MA0101202309A0092823,꽃길,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130630,동천동,동천동,경상북도 경주시 동천로28번길 1,129.2267178,35.85025193
MA0101202307A0102604,펜션YOON,,숙박,일반 숙박,펜션,민박업,경주시,47130340,산내면,산내면,경상북도 경주시 산내면 회평안길 6,129.0505511,35.76408289
MA0101202308A0002323,오리네집,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130570,황남동,황남동,경상북도 경주시 포석로1068번길 23-1,129.211891,35.83603711
MA0101202308A0057818,푸줏간,,음식,한식,돼지고기 구이/찜,한식 육류 요리 전문점,경주시,47130621,황성동,황성동,경상북도 경주시 황성로64번길 21,129.2196617,35.86709686
MA0101202309A0089335,꿀단지공인중개사사무소,,부동산,부동산 서비스,부동산 중개/대리업,부동산 중개 및 대리업,경주시,47130615,용강동,용강동,경상북도 경주시 용황로7길 8,129.2261052,35.88492625
MA0101202309A0073628,땅스부대찌개경주,황성점,음식,한식,국/탕/찌개류,조리 반찬류 소매업,경주시,47130621,황성동,황성동,경상북도 경주시 용담로104번길 29,129.2118917,35.86673565
MA0101202308A0000257,부호유통,,소매,식료품 소매,채소/과일 소매업,채소; 과실 및 뿌리작물 소매업,경주시,47130630,동천동,동천동,경상북도 경주시 백률로 81-3,129.2279675,35.8569415
MA0101202309A0070462,정자횟집2,,음식,한식,횟집,한식 일반 음식점업,경주시,47130621,황성동,황성동,경상북도 경주시 현진앞2길 33,129.2211169,35.88313547
MA0101202307A0074799,단골집함바식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130253,안강읍,안강읍,경상북도 경주시 안강읍 화전북3길 6-1,129.2151065,35.99313636
MA0101202310A0083696,미드나잇인경주,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130530,황오동,노동동,경상북도 경주시 중앙로29번길 6,129.2112236,35.8426901
MA0101202308A0048534,깐돌이반찬,,소매,식료품 소매,반찬/식료품 소매업,조리 반찬류 소매업,경주시,47130621,황성동,황성동,경상북도 경주시 황성로1번길 23-6,129.2131931,35.86576558
MA0101202308A0029018,카페오도르,,음식,비알코올 ,카페,커피 전문점,경주시,47130550,성건동,석장동,경상북도 경주시 석장길 40-14,129.1921894,35.86197901
MA0101202308A0076718,경주밀면,,음식,한식,냉면/밀면,한식 면 요리 전문점,경주시,47130253,안강읍,안강읍,경상북도 경주시 안강읍 비화원로 104,129.2211423,35.99131276
MA0101202308A0104490,힐크릭모다경주,,소매,섬유·의복·신발 소매,기타 의류 소매업,기타 의복 소매업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 산업로 4930,129.2443558,35.91641987
MA0101202309A0091576,홀릭Holic,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130630,동천동,동천동,경상북도 경주시 동천로 43,129.2265137,35.85166134
MA0101202309A0008900,참조을때,,숙박,일반 숙박,펜션,민박업,경주시,47130360,현곡면,현곡면,경상북도 경주시 현곡면 하구고천1길 23-25,129.1634752,35.89369408
MA0101202309A0058019,올백스파르타관리형스터디센터,,예술·스포츠,도서관·사적지,독서실/스터디 카페,독서실 운영업,경주시,47130621,황성동,황성동,경상북도 경주시 황성로 11,129.2133255,35.86455574
MA0101202307A0025564,황리단까사드,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130570,황남동,황남동,경상북도 경주시 포석로1068번길 20-3,129.21153,35.83579146
MA0101202309A0030012,명품제주통갈치,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130605,월성동,보문동,경상북도 경주시 숲머리길 174,129.2547344,35.8430075
MA0101202406A0218985,용장골순두부,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130330,내남면,내남면,경상북도 경주시 내남면 포석로 372-1,129.2050563,35.77457595
MA0101202406A0388845,리리관,,음식,중식,중국집,중식 음식점업,경주시,47130530,황오동,황오동,경상북도 경주시 원화로 236,129.2174813,35.8416827
MA0101202406A0329324,풀빌라경주에가면,,숙박,일반 숙박,펜션,민박업,경주시,47130650,불국동,진현동,경상북도 경주시 진티3길 56,129.3368233,35.78299805
MA0101202406A0499731,주안산업,,시설관리·임대,기타 사업 서비스,포장/충전업,포장 및 충전업,경주시,47130253,안강읍,안강읍,경상북도 경주시 안강읍 호국로 2606-10,129.1835173,35.98143469
MA0101202406A0177517,에이테크구내매점,,소매,종합 소매,슈퍼마켓,기타 음ㆍ식료품 위주 종합 소매업,경주시,47130253,안강읍,안강읍,경상북도 경주시 안강읍 안현로 945-3,129.2333578,35.94323244
MA0101202406A0151115,백준서,,교육,일반 교육,입시·교과학원,일반 교과학원,경주시,47130630,동천동,동천동,경상북도 경주시 백률로57번길 22,129.2263675,35.85909763
MA0101202406A0474925,가락,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130605,월성동,인왕동,경상북도 경주시 문천길 98-4,129.2276539,35.82358174
